id,google_id,name,rating,price_level,vicinity,latitude,longitude
1965,ChIJMWaqfTIHdkgRIQQYQJ8FoZY,"Cygnet House",0,NULL,"Cygnet House, 12-14 Sydenham Road, Croydon",51.3779564,-0.0965648
1966,ChIJ22rQ8D0HdkgRp0BGE31OQII,"Apartment in Whitestone",0,NULL,"362 Whitestone Way, Croydon",51.3739624,-0.1164459
1967,ChIJiYWjOy0HdkgR35aYM9qqDyc,"Camden Place Apartments",0,NULL,"50 Sydenham Road, Croydon",51.3802681,-0.0947702
1968,ChIJ_ZJTRDIHdkgRpLKe9etkHyw,"Wellington Hostel",0,NULL,"1 Lansdowne Road, Croydon",51.3765869,-0.0976601
1969,ChIJ48Xk4i0HdkgRkfLndpWrMjk,"43 Keats Apartments",0,NULL,"Flat 43, Keats Apartments, 6 Saffron Central Square, Croydon",51.3792152,-0.0991720
1970,ChIJi9nf_jYHdkgRoNPk1SkAUJw,"Vertex House",0,NULL,"2 Wandle Road, Croydon",51.3707390,-0.1019427
1971,ChIJzyXnfTIHdkgR1b-tbXoZsrk,"DiscountCityHotels Ltd",0,NULL,"12-14 Sydenham Road, Croydon",51.3779602,-0.0965306
1972,ChIJH1j4fDIHdkgRLHDun-ON9iw,"Discount City Hotels Pvt. Ltd.- Provides Hotel Booking in London",0,NULL,"Cygnet House, 12-14 Sydenham Road, Croydon",51.3779602,-0.0965432
1973,ChIJzyXnfTIHdkgRJLVQjM5dCpQ,"Romanos Hotel London",0,NULL,"12-14 Sydenham Road, Croydon",51.3779640,-0.0965386
1974,ChIJGzGh1DsHdkgRzf3rMDrVgnY,"22 Rectory - Serviced apartments",0,NULL,"22 Rectory Grove, Croydon",51.3735008,-0.1081470
1975,ChIJsy7W2tIAdkgRXMlGM0B2YDw,"Iglesia de Dios Ministerial de Jesucristo Internacional",0,NULL,"1 Lansdowne Road, Croydon",51.3766747,-0.0974440
1976,ChIJvShMhTYHdkgREB9mXgZ6FzU,"Budget Croydon High Street Studios",0,NULL,"79-81 Croydon High Street, London",51.3712082,-0.0999674
1977,ChIJzeEYvTUHdkgR0JLLvnXEUvg,"Roomspace Serviced Apartments - Park Lane",0,NULL,"Park Lane, Croydon",51.3694000,-0.0972000
1978,ChIJq5Gb7j0HdkgRxGWRkZ0HClM,"NuBe Serviced Apartments",0,NULL,"Flat 13 Peebles Court, 21 Whitestone Way, Croydon",51.3746529,-0.1157246
1979,ChIJGeWZyzQHdkgR3gOkO5e9u4M,"Fairfield Apartments by The Hotel Alternative",0,NULL,"90 Chatsworth Road, Croydon",51.3715668,-0.0935870
1980,ChIJEcZhPzUHdkgRmvkVuuua37Y,"Woodstock Guest House",0,NULL,"30 Woodstock Road, Croydon",51.3692589,-0.0944161
1981,ChIJS5Sh2SgHdkgR4QNuM7ZL7_g,"Windmill Place Apartments",3.9,NULL,"4 Windmill Road, Croydon",51.3844337,-0.1026388
1982,ChIJbQ1YETUHdkgRwOkgOSxaoTI,"Shortlets Croydon",0,NULL,"Woodstock Road, Croydon",51.3693848,-0.0953010
1983,ChIJ618H8cwAdkgRfb9Xj42yGrc,"Pegasus Solutions Ltd",0,NULL,"12-16 Addiscombe Rd, Croydon",51.3749771,-0.0910866
1984,ChIJP-kwWcwAdkgRwGyAftljLTk,"easyHotel London Croydon",2.3,NULL,"Croydon, 22 Addiscombe Road, London",51.3748665,-0.0902725
1985,ChIJT8rd2zAHdkgRvOhCFtKbWAE,"Express by HI London Croydon",4,NULL,"Frith Road",51.3742714,-0.1019830
1986,ChIJcQIurzAHdkgR8FIbOAPf6Ic,"Croydon Lodge Hotel",0,NULL,"103 Church Street, Croydon",51.3738022,-0.1049196
1987,ChIJdVHN2jYHdkgRhc4FBuqaXiQ,Bridgehouse,0,NULL,"68 Waterworks Yard, Croydon",51.3724174,-0.1014951
1988,ChIJvRQDNTIHdkgRUsTxF1lOd_M,"Mott MacDonald Voyager House",0,NULL,"26 Wellesley Road, Croydon, CR0 9XY Wellesley Road, Croydon",51.3767204,-0.0980934
1989,ChIJN0UORzIHdkgR7nUP3SUpNkE,"Ланслаун отель кройдон",0,NULL,"1 Lansdowne Road, Croydon",51.3766251,-0.0976936
1990,ChIJAfTpvQ0HdkgRd2sN78pzN1Y,Vertex,0,NULL,"2 Wandle Road, Croydon",51.3706169,-0.1018173
1991,ChIJuWt7cS8HdkgRMuOhTR8PFCc,"Lennard Road Hostel",0,NULL,"24 Lennard Road, Croydon",51.3815155,-0.1041131
1992,ChIJ-5a35TQHdkgRbAczh2COL5w,"Regent House Hotel",0,NULL,"Friends' Road, Croydon",51.3710938,-0.0953434
1993,ChIJH76uOywHdkgRNNVpPjYkKu0,"Island Tower",3.9,NULL,"1 Newgate, Croydon",51.3823280,-0.0989300
1994,ChIJh71SOSwHdkgRNzB1hyMy7Bc,"The Island",0,NULL,"Island, Tower, 2FD, Newgate, Croydon",51.3824768,-0.0981326
1995,ChIJ96cr4DcHdkgRDgOsA0YTXB0,Pavillion,0,NULL,"23 Southbridge Place, Croydon",51.3677826,-0.1042108
1996,ChIJ7fVb8MwAdkgR-bMPFVvGPmI,"Sterling Hotels & Resorts",0,NULL,"N L a Tower, 12-16 Addiscombe Road, Croydon",51.3749771,-0.0910866
1997,ChIJx3jIyCgHdkgRU8Rm6Fb9av4,"Ashurst Lodge",0,NULL,"2 Windmill Road, Croydon",51.3842545,-0.1034158
1998,ChIJM6grvcUAdkgRXqcsfFHH7aQ,"Hotel Easy Hotel",0,NULL,"22 Addiscombe Road, Croydon",51.3748589,-0.0904020
1999,ChIJN46qgssAdkgR9wMY1yXuM9s,"Latitude apartments",0,NULL,"İngiltere, Croydon",51.3725548,-0.0905272
2000,ChIJd7XDgssAdkgRAWZrTdpNxQ8,"Shortstay Croydon",0,NULL,"Flat 47, 3 Fairfield Road, Croydon",51.3726158,-0.0904110
2001,ChIJnXRUMTIHdkgRIIUe2ZPPVyY,"Charlotte woodcock",0,NULL,Cambridge,51.3761635,-0.0982340
2002,ChIJ7-RkeEmk2EcRZmh5J79_aG8,"TIMES FLY",0,NULL,"Rowallan Parade, 4 Green Lane, Dagenham",51.5631180,0.1199550
2003,ChIJT598IVak2EcRz5DsjYhS5xk,"Thind Niwas",0,NULL,"73 Winifred Road, Dagenham",51.5637321,0.1406844
2004,ChIJlddKSzG32EcRLgPL9bPKxTs,"Premier Inn Thurrock East",4,NULL,"Fleming Road, Unicorn Estate, Chafford Hundred, Grays",51.4910812,0.2902420
2005,ChIJpWtiUza32EcR1HdQNixflbk,"Bannatyne Health Club And Spa",2.5,NULL,"Howard Road, Chafford Hundred",51.4909248,0.2923779
2012,ChIJ2b65u_sadkgRoFJyjVk91JE,"City Stay Aparts - Camden Townhouse",0,NULL,"Grafton Road, London",51.5499802,-0.1490059
2055,ChIJ48QoITUbdkgRhTVkwHX7nHA,"Kingsway Hall Hotel",4.1,NULL,"66 Great Queen Street, Bloomsbury, City of London",51.5158958,-0.1202010
2056,ChIJ0di7ITQbdkgRqnkC66DRfrU,"Grange Holborn Hotel",4,NULL,"50 - 60 Southampton Row, London",51.5192719,-0.1211190
2060,ChIJw5H5sTYbdkgRpWJCie-sYjI,"Thistle Bloomsbury Park Hotel London",3.7,NULL,"126 Southampton Row, London",51.5208817,-0.1229670
2061,ChIJQ1OI9coEdkgR33-hA4sRcks,"The Waldorf Hilton, London",4.2,NULL,"Aldwych, London",51.5126228,-0.1188859
2062,ChIJpeBQ-jMbdkgR3Lcnuz6J9lk,"Grange Buckingham Hotel",4.1,NULL,"39-40 Bedford Place, London",51.5197105,-0.1237448
2064,ChIJZ5vVRssEdkgRiuEOWEWh-0g,"The Fielding Hotel",4.1,NULL,"4 Broad Court, Bow St, London",51.5139313,-0.1219893
2066,ChIJR8AMAkgbdkgRwFZ5S2cDwis,"Goodenough Club",4,NULL,"23 Mecklenburgh Square, London",51.5254059,-0.1176524
2067,ChIJt9C-KTcbdkgRJq74i41gJvE,"Smart Russell Square Hostel",3.1,NULL,"71-, 72 Guilford Street, London",51.5227852,-0.1227950
2069,ChIJq5XIW8oEdkgRqmg5RAC_ih8,"One Aldwych Hotel",4.5,NULL,"1 Aldwych, London",51.5117912,-0.1193400
2070,ChIJHcs2bsoEdkgR69xdATKwDzo,"Hotel Strand Continental",3.2,NULL,"143 Strand, London",51.5114174,-0.1183894
2072,ChIJ1YZwStYPbUgRZJyqw-hh_Vk,"ME London",4.5,NULL,"336-337 Strand, London",51.5118790,-0.1185521
2073,ChIJi-8-gTUbdkgRvgRcAHEwuyc,"Rosewood London",4.6,NULL,"252 High Holborn, London",51.5177193,-0.1176180
2075,ChIJCZnznzYbdkgRDWZcYxd_cNk,"DoubleTree by Hilton Hotel London - West End",4,NULL,"92 Southampton Row, London",51.5200920,-0.1220970
2076,ChIJv8vJ1zMbdkgRkJucoCOJtxQ,"The Montague on the Gardens",4.7,NULL,"15 Montague Street, London",51.5201797,-0.1256957
2077,ChIJ_Y-W1jMbdkgR_RxOMxlmSfg,"Grange White Hall Hotel",4,NULL,"2-5 Montague Street, London",51.5199432,-0.1259094
2078,ChIJd4hAQMwEdkgRwX_N7CHyFgs,"Grange Lancaster Hotel",3.8,NULL,"4-6 Bedford Place, London",51.5200272,-0.1237423
2079,ChIJvcts1TMbdkgRh6rsqZW8Tdw,"Grange Blooms Hotel",3.6,NULL,"7 Montague Street, London",51.5201759,-0.1260993
2080,ChIJd4hAQMwEdkgRQRecGF_RBQw,"Grange Clarendon Hotel",3.6,NULL,"34-37 Bedford Place, London",51.5198021,-0.1240566
2081,ChIJjb0qQzUbdkgRbdryy_A44EI,"Club Quarters Hotel, Lincoln's Inn Fields - Holborn",4.2,NULL,"61 Lincoln's Inn Fields, London",51.5159683,-0.1187434
2082,ChIJiWoYD0obdkgRwY-WvytoAZI,"Premier Inn London Holborn",4.4,NULL,"27 Red Lion Street, London",51.5200272,-0.1172275
2083,ChIJxwTJXyIh30cRUP4g9vXinvQ,"Travelodge London Central Covent Garden Hotel",3.7,NULL,"10 Drury Lane, High Holborn, London",51.5158119,-0.1240649
2084,ChIJcYCYnDUbdkgR5ebDYdmDqdQ,"Citadines Holborn-Covent Garden London",4,NULL,"94-99 High Holborn, London",51.5178528,-0.1185585
2085,ChIJ40PSXjEbdkgRyzISPLmQuu0,"Grange Beauchamp Hotel",4,NULL,"24-27 Bedford Place, London",51.5204430,-0.1248525
2086,ChIJl8tYgTMbdkgR65ZUvRz4kqA,"Thistle Holborn, The Kingsley",4.1,NULL,"36-37 Bloomsbury Way, London",51.5177612,-0.1242489
2087,ChIJf4DiUjEbdkgRJJDvOXNJxUw,"Bedford Hotel",4,NULL,"83- 93 Southampton Row, London",51.5207367,-0.1235710
2088,ChIJCdYQDkkbdkgRlnWw8UegDCA,"Belvedere Holborn Executive Apartments",0,NULL,"39 - 45 Grays Inn Road, London",51.5219116,-0.1138546
2089,ChIJCWVz4UkbdkgRwHmXYc5_iJI,"Holborn Two",0,NULL,"2-6 Emerald Street, London",51.5212669,-0.1172610
2090,ChIJa9zrszYbdkgReYHoiKyPMd0,"Hotel Mercure London Bloomsbury",3.9,NULL,"130-134 Southampton Row, London",51.5209198,-0.1231517
2094,ChIJNTTLEUobdkgRfRIOMJYGBhI,"Holborn Houses",0,NULL,"Three Cups Yard, Sandland Street, Holborn",51.5193825,-0.1166517
2095,ChIJJVQ66DMbdkgRygLpueesB1o,"Astor Museum Hostel",4.1,NULL,"27 Montague Street, London",51.5195122,-0.1249332
2102,ChIJDTTdpEsbdkgRECctlGYA1eM,"High Holborn Suites Penthouse",0,NULL,"32 High Holborn, London",51.5181618,-0.1135536
2103,ChIJ3UfgVTMbdkgRmliIK4rYJKU,"Paula Apartment - Covent Garden -",0,NULL,"5 Betterton Street, London",51.5152664,-0.1234080
2106,ChIJDzFExDUbdkgR7WTfxmwExMg,"Covent Garden & Holborn - Soho Abode Apartments",0,NULL,"34 Red Lion Square, London",51.5193253,-0.1194239
2107,ChIJjxAHPkgbdkgRfVDZIwvqJ50,"Grenville Hotel",1.9,NULL,"4 Guilford Street, London",51.5241470,-0.1163065
2109,ChIJh27bxkkbdkgRx4FMGHIYbMU,"Chancery Lane City Apartments",0,NULL,"16 northington street, London",51.5219078,-0.1162245
2110,ChIJL_0GwzUbdkgRaL775q_UFHI,"Apartment Red Lion Square",0,NULL,"Red Lion Square, London",51.5193939,-0.1191478
2111,ChIJI5wF_TMbdkgREirN4i52p2w,"Pickwick Hall Hostel",4.8,NULL,"7 Bedford Place, London",51.5201149,-0.1238440
2112,ChIJKxrFVMoEdkgRfIxuRmAaBTQ,"Uber London Charles Dickens House",0,NULL,"30 Tavistock Street, London",51.5121078,-0.1203158
2113,ChIJM2y7WcoEdkgRrBWtZyPApLk,"Exeter Street London Apartment",0,NULL,"18 Exeter Street, London",51.5120964,-0.1195061
2114,ChIJZf2Jlc4EdkgRklHks51KYBo,"Amba Hotel Charing Cross",4.4,NULL,"Strand, London",51.5084572,-0.1249360
2115,ChIJdfveOc4EdkgRafyvBawIUJE,"Citadines Trafalgar Square London",3.9,NULL,"18-21 Northumberland Avenue, London",51.5070992,-0.1246815
2116,ChIJ0dU6L88EdkgRSRva6TI0lsY,"Corinthia Hotel London",4.6,NULL,"Whitehall Place, London",51.5065308,-0.1244261
2117,ChIJc9zIO88EdkgRtiF_0UhDLZk,"The Royal Horseguards",4.5,NULL,"2 Whitehall Court, London",51.5054359,-0.1241389
2118,ChIJt2xYKc4EdkgRiSOCe1hI2zU,"The Trafalgar Hotel",4.1,NULL,"2 Spring Gardens, Trafalgar Square, London",51.5072975,-0.1295042
2119,ChIJTVquz8sEdkgRKdz7pP3v9BU,"The Savoy",4.6,NULL,"Strand, London",51.5103455,-0.1208150
2120,ChIJF-WCA9IEdkgRnhW704RFvCI,"Radisson Blu Edwardian, Hampshire",4,NULL,"31-36 Leicester Square, London",51.5099640,-0.1297970
2121,ChIJa7MYyssEdkgRW0GxGFyDvWw,"Strand Palace Hotel",3.8,NULL,"372 Strand, London",51.5111237,-0.1208033
2122,ChIJ_3vAw9EEdkgRWuJSejzv9fA,"Haymarket Hotel",4.6,NULL,"1 Suffolk Place, London",51.5082588,-0.1310822
2123,ChIJJUyxFNIEdkgRajb-0tlYT_0,"Premier Inn London Leicester Square",4.1,NULL,"Queens House, 1 Leicester Square, London",51.5110359,-0.1302996
2124,ChIJZewrLtIEdkgRtl2nZKboAgk,"Every Hotel Piccadilly",4.5,NULL,"Coventry Street, London",51.5102119,-0.1315736
2125,ChIJKU7H_9AEdkgR4yo4FD1eNXc,"Sofitel London St James",4.5,NULL,"6 Waterloo Place, London",51.5076027,-0.1322630
2126,ChIJ24-dOtIEdkgRUdpPyAD1PmI,"W London - Leicester Square",4.1,NULL,"10 Wardour Street, Leicester Square, London",51.5108757,-0.1313880
2130,ChIJa02JOs0EdkgRYMpqzoQ-qNI,"Radisson Blu Edwardian, Mercer Street",4.2,NULL,"20 Mercer Street, London",51.5139542,-0.1271151
2132,ChIJoWXfaMsEdkgRbba-7_is-PA,"The Z Hotel Soho",4,NULL,"17 Moor Street, London",51.5135612,-0.1296336
2133,ChIJ78fbAc8EdkgRWG1dhffz9AY,"The Grand At Trafalgar Square",4.2,NULL,"8 Northumberland Avenue, London",51.5069695,-0.1259920
2134,ChIJZ-YVItMEdkgR2_qjlApBJ1w,"Dean Street Townhouse",4.3,NULL,"69 - 71 Dean Street, London",51.5134583,-0.1326377
2135,ChIJgWJOodYEdkgR00iXTipVbl8,"Le Méridien Piccadilly",3.8,NULL,"21 Piccadilly, London",51.5094376,-0.1362026
2137,ChIJE5zBqNIEdkgRlcm6Ay8fXJQ,Hazlitt's,4.6,NULL,"6 Frith Street, Soho Square, London",51.5143509,-0.1318468
2138,ChIJNYHX7NYEdkgRrZ5Ivb96458,"Piccadilly Guest House",3,NULL,"91 Jermyn Street, London",51.5082054,-0.1370119
2139,ChIJLTMzFXqv2EcRJVvr2rP600M,"Premier Inn London County Hall",4.3,NULL,"County Hall, Belvedere Road, London",51.5014420,-0.1186019
2140,ChIJE4E1QdMEdkgRSpJ-bmPNffY,"The Soho Hotel",4.4,NULL,"4 Richmond Mews, London",51.5140800,-0.1337131
2142,ChIJLTMzFXqv2EcRVvwDkIeNh6k,"London Marriott Hotel County Hall",4.4,NULL,"London County Hall, Westminster Bridge Road, London",51.5010109,-0.1191948
2143,ChIJ_S_nWNYEdkgRbwBTLQTISZM,"The Cavendish London",4.5,NULL,"81 Jermyn Street, London",51.5078697,-0.1379502
2144,ChIJ_75-fbgEdkgRp4ql6Rq76ao,"Premier Inn London Waterloo",4.3,NULL,"85 York Road, London",51.5018158,-0.1164800
2145,ChIJjdNpjbgEdkgRtc5OFFlr-Xo,"Park Plaza County Hall",4.3,NULL,"1 Addington Street, London",51.5014000,-0.1159435
2146,ChIJ90fxRtIEdkgRpnp4ezjQth4,"Leicester House",4,NULL,"1 Leicester Street, London",51.5111732,-0.1311759
2147,ChIJRyjaAc8EdkgREzqR4nCwT-U,"LSE Northumberland House",3.8,NULL,"Edward VII Rooms, 8a Northumberland Avenue, London",51.5068703,-0.1260047
2148,ChIJW_b2TNMEdkgRBG5JStAdLXY,"The Nadler Soho Hotel",4.6,NULL,"10 Carlisle Street, London",51.5148010,-0.1340430
2150,ChIJ6WYai9MEdkgRgVVlop5w_zs,"Ham Yard Hotel",4.5,NULL,"1 Ham Yard, London",51.5111923,-0.1349887
2151,ChIJF4PizM0EdkgRRMPLsE5qX_0,"St Martins Lane Hotel",4.4,NULL,"45 St Martin's Lane, London",51.5104752,-0.1265779
2152,ChIJexYS8tEEdkgRoOLWbHv1IHg,"Thistle Trafalgar Square",4.2,NULL,"Whitcomb Street, Trafalgar Square, London",51.5091324,-0.1301890
2153,ChIJsShontUEdkgRiuBWvzQDWFw,"Hotel Café Royal",4.5,NULL,"68 Regent Street, London",51.5100899,-0.1359430
2155,ChIJO5olhdEEdkgRJF0dAtgtpVQ,"The Z Hotel Piccadilly",4.3,NULL,"2 Orange Street, London",51.5090218,-0.1314056
2156,ChIJI40jxs4EdkgR0UG4MHmQdwU,"Covent Garden Apartments",0,NULL,"23 Villiers Street, London",51.5081444,-0.1240570
2157,ChIJXXsjgdEEdkgROwU6JNHV9OE,"Uber London Leicester Square Loft",0,NULL,"6 Panton Street, London",51.5094795,-0.1318212
2159,ChIJgbSgo9MEdkgRwjQC50qXUik,"The Soho Mandeville",0,NULL,"Rupert Street, London",51.5118141,-0.1333460
2161,ChIJXXbmjtEEdkgR7veaXjAZg5g,"Private Apartment - Piccadilly Circus",0,NULL,"Orange Street, London",51.5092468,-0.1311600
2162,ChIJ-wJnSckEdkgRPmzFFmPRDQs,"Trafalgar Square Apartments",0,NULL,"Carlton Mansions, 16 -17 York Buildings, Strand, London",51.5086098,-0.1228956
2163,ChIJm7pcn9MEdkgRJpi6xLPQRok,"Soho Piccadilly Circus Apartment",0,NULL,"6 Archer Street, London",51.5120392,-0.1336434
2164,ChIJvXT8NswEdkgRRHSJZKorRRI,"Still Life Trafalgar Square",0,NULL,"Covent Garden, London",51.5108070,-0.1257151
2165,ChIJz0NLztEEdkgRkL1Pq5TT-7Y,"Central London Apartment Trafalgar Square",0,NULL,"21-24 Cockspur Street, London",51.5075417,-0.1300150
2167,ChIJ12TTCdMEdkgRfJK7LKaAX78,"Leicester Square & China Town - Soho Abode Apartments",0,NULL,"1 Tisbury Court, London",51.5123253,-0.1330590
2168,ChIJW4ptMLgEdkgR-wClE-Ytb0E,"London Eye Apartments",0,NULL,"York Road, Westminster",51.5036850,-0.1151459
2169,ChIJz4wuNc0EdkgRMwsF_zNSSC0,"1-Bed Apt, V Centre of London, Sleeps 5",0,NULL,"New Compton St, London, London",51.5149117,-0.1275820
2170,ChIJc9zIO88EdkgR6kSDqM40Kzk,"The Lounge at The Royal Horseguards",0,NULL,"The Royal Horseguards, 2 Whitehall Court, Whitehall, London",51.5059242,-0.1242052
2171,ChIJDZJlztIEdkgRDPhvbpO_yGA,"Covent Garden & Soho - Soho Abode Apartments",0,NULL,"58 Greek Street, London",51.5145493,-0.1312662
2172,ChIJ9Ycuj9MEdkgR4UJzU8xGjlM,"Great Windmill Street Apartment",0,NULL,"Great Windmill Street, Soho, London",51.5115128,-0.1346750
2173,ChIJH7R8d9QEdkgR6dlw5Nl3yrQ,"Brewer Street Apartment",0,NULL,"51 Brewer street, St James's",51.5116272,-0.1352970
2174,ChIJ5QKI1Duo2EcR12zVZnRnxpI,"Angerstein Hotel",3.8,NULL,"108 Woolwich Road, London, Greenwich",51.4863472,0.0174036
2175,ChIJAbIWZkSo2EcR_Kacn9y8E_A,"The Antigallican",3.8,NULL,"428 Woolwich Road, London",51.4877892,0.0314683
2176,ChIJHcojqzmo2EcRgb-aEr86rfM,"Greenwich/02 Luxury Apartment",0,NULL,"98 Fairthorn Road, London",51.4859123,0.0204318
2177,ChIJr7XPNjao2EcR9hCbOdDwlV4,"Blackheath Bed and Breakfast",0,NULL,"61 Eastcombe Avenue, London",51.4802437,0.0224678
2178,ChIJ8UxeVUSo2EcRKu0SehO-_Qk,321englisch.de,0,NULL,"26 Charlton Church Lane, London, Charlton",51.4862671,0.0322221
2179,ChIJtW-Cbjio2EcRlYzVf8ym_co,"Apartament O2",0,NULL,"63 Fairthorn Road, London",51.4851189,0.0224940
2180,ChIJM4ZyXlCo2EcRZLcqvRlxVmw,Indianprince,0,NULL,"33 The Village, London",51.4820938,0.0377562
2181,ChIJf_8RNEmo2EcRoOL5RZFulMw,"St Josephs Court Housing",0,NULL,"St. Josephs Court, 1-9 Bramhope Lane, London",51.4798241,0.0292022
2182,ChIJsVW00Tuo2EcRQV2MEL-eKKU,"Greenwich Hotel",0,NULL,"205 Woolwich Road, London",51.4865837,0.0169517
2183,ChIJyxCVBhcIdkgRrB2E4aCVil4,"The Thatched House Hotel",4.2,NULL,"135-141 Cheam Road, Sutton",51.3596001,-0.2072480
2184,ChIJTxbF2iYIdkgR-wXZsG8lT3I,"St Margaret's Bed and Breakfast",0,NULL,"31 Devon Road, Cheam",51.3501816,-0.2170119
2185,ChIJUwU88SIIdkgRfhe5PHgqvro,"South France Villas",0,NULL,"Villiers Court, 40 Upper Mulgrave Road, Sutton",51.3549919,-0.2131282
2186,ChIJafblHays2EcRrl1YuCSXuZM,"Lamana Bed and Breakfast",0,NULL,"12 Julian Road, Orpington",51.3514900,0.1002488
2187,ChIJ00NYgLms2EcRLuREJgJiWdc,"ChamServe Chamonix Accommodation Services Limited",0,NULL,"54 The Highway, Orpington",51.3590393,0.1104538
2188,ChIJMe-yOgpddkgRYV-E8F6sSAA,"Chesham Bed and Breakfast",0,NULL,"Park View, 1A Stanley Avenue, Chesham",51.7081108,-0.6157500
2189,ChIJR-HAowtddkgRtR-2P_gU-uY,"The Chequers",0,NULL,"Mary's, Saint Mary's Way, Chesham",51.7044029,-0.6141541
2190,ChIJm9pZCD8gdkgRxkwfzbrpqjw,"YHA London Lee Valley",4.2,NULL,"Windmill Lane, Cheshunt",51.7040405,-0.0222850
2191,ChIJ-fWxAkQgdkgRKcgXdeC6IoM,"Heathers Bed and breakfast",0,NULL,"14 Ashdown Crescent, Cheshunt",51.7098007,-0.0302663
2192,ChIJhTC8DzggdkgRCr_Luf2Z1yE,"The almshouses",0,NULL,"105-141 Turners Hill, Cheshunt, Waltham Cross",51.7039528,-0.0345971
2193,ChIJf4illzsgdkgRJ4VdgGj-7gY,Waynes,0,NULL,"59A Russell's Ride, Cheshunt, Waltham Cross",51.6973801,-0.0308504
2194,ChIJvYdPrmsKdkgRo5cN982XqrM,"Cosy Lodge, Chessington",0,NULL,"509 Hook Road, Chessington",51.3645134,-0.3078471
2195,ChIJBSGMYHcKdkgRwppr6-XxMuo,"Azteca Hotel",4.1,NULL,"Leatherhead Road, Chessington",51.3505936,-0.3160523
2196,ChIJCd8Ls3kKdkgRcVCOjGHysNQ,"Chessington World of Adventures Resort",4,NULL,"Leatherhead Road, Chessington",51.3504066,-0.3161948
2197,ChIJxX217HcKdkgRBtfHlpOOpe4,"Safari Hotel",4,NULL,"Leatherhead Road, Chessington",51.3505745,-0.3157258
2199,ChIJVa7UOVuh2EcRVhHvLWsogRs,"McGo Holiday Lettings",0,NULL,"62 Fontayne Avenue, Chigwell",51.6147957,0.0824215
2200,ChIJvVqY-UCh2EcR1J97iQGHkSk,"Firs Bed & Breakfast",0,NULL,"The Firs, 191 High Road, Chigwell",51.6173859,0.0734297
2201,ChIJl0ZZooWg2EcR5sTLUN3mzCQ,"Macy's Hotel",3.9,NULL,"166 Station Road, London",51.6339073,0.0101800
2202,ChIJCWKG9oyg2EcRwuE3iRmNbIU,"Premier Inn Chingford",4.2,NULL,"8 Ranger's Road, London",51.6342926,0.0168416
2203,ChIJba5Xa4Sg2EcRDgj14SQXp4Y,"Forest View Hotel",0,NULL,"39 The Drive, London-Waltham Forest",51.6346321,0.0071387
2204,ChIJd1edd9j8dUgRq-xvOAlDbzI,"Keswick Holiday Home Rental",0,NULL,"Beechlands, Beechlands Bridge Way, Chipstead, Coulsdon",51.3047943,-0.1728090
2206,ChIJfZfqXmQOdkgRf_99z-jxGrQ,"Chiswick Guest House",0,NULL,"40 Spencer Road, London",51.4791298,-0.2667061
2207,ChIJE8lJCXoOdkgRK7KPsoFZ1yY,"Grove Park Road Apartment",0,NULL,"Grove Park Road, London",51.4828568,-0.2751122
2208,ChIJmYcM12QOdkgRs_LnbEZpj_o,"Holly Lodge",0,NULL,London,51.4803543,-0.2695808
2209,ChIJwUUgK2UOdkgRRS1IWNzzm8s,"Mallorcan Countryside Holidays",0,NULL,"1 Devonshire Gardens, London",51.4807053,-0.2701287
2210,ChIJl5hgMXcOdkgRlVeI_Nt61ps,"Travel Agent",0,NULL,"Loraine Road, Chiswich",51.4800415,-0.2730520
2211,ChIJEfU3_msOdkgRrpXsUY9FnmU,"Garth Owen Hostel",0,NULL,"78 Barrowgate Road, London",51.4885101,-0.2641711
2212,ChIJq9wz3XQOdkgR5LO4jJlxtiw,"Clayton Hotel Chiswick",4.1,NULL,"626 Chiswick High Road, London",51.4923782,-0.2784450
2213,ChIJHw2xkUAOdkgRJh189-NY8xM,"High Road House",4,NULL,"162-166 Chiswick High Road, London",51.4928970,-0.2547651
2214,ChIJd8QHj2oOdkgRjamJlC04UM4,SilverDoor,5,NULL,"3 Dukes Avenue, London",51.4938812,-0.2680720
2216,ChIJe2mjMkAOdkgRRbfqRS1Z43M,"At Home Chiswick",3.9,NULL,"45 Glebe St, London",51.4911690,-0.2577861
2217,ChIJp3DxcD8OdkgRdCbXBhL4LPA,"Chiswick Lodge Hotel",0,NULL,"104 Turnham Green Terrace, London",51.4949455,-0.2551056
2218,ChIJQ0Xrbj8OdkgRlF5dqjFo3yk,"The Wellness Home",0,NULL,"Turnham Green, Chiswick, 75 Thornton Avenue, London",51.4945564,-0.2546291
2219,ChIJr9NfHxQOdkgRiPu7sn4LYgo,"Villa Jamera",0,NULL,"63 Priory Road, London",51.4981766,-0.2632871
2220,ChIJb_fyWA0OdkgR6Isnp2qZGE4,"Chiswick Point",0,NULL,"UK, 1 Bollo Lane, Colonial Drive, London",51.4947929,-0.2702666
2223,ChIJmRA4ukAOdkgR5vAa8qBTi7E,"Hotel Best Western",0,NULL,"140 Chiswick High Road, London",51.4930344,-0.2535072
2224,ChIJ64lGcRQOdkgR1jazy4JpYC4,"Chiswick Apartments",0,NULL,"30 Clement Close, London",51.4972382,-0.2640572
2228,ChIJ0RYlcT8OdkgRwp5NeOMPs8A,"Marion House",0,NULL,"90 Turnham Green Terrace, London",51.4945641,-0.2551974
